4750.0, 7.0, 0.162, 13.975, -0.349, 937358.3008787781, 2239209.2468998744, 3140700.4476340073, 3153381.1594509087, 2611055.4488987895, 1251374.9572617838, 643327.68099594349, 261249.38484853474, 1354753.1043296696, 2691846.1379084806, 3171967.2372351438, 2798008.2985137119, 2228637.8095149193, 3105062.4514600895, 14.306, 0.684, 2.019, 1.453, 0.673, 0.96, 2.132, 1.68, 0.926, 1674000000.0
5000.0, 7.0, 0.168, 13.717, -0.276, 1601442.5465314141, 3265129.5073835282, 4108017.1616713805, 3928096.9788168995, 3120483.0471430151, 1420342.8597794848, 726169.44533136743, 295162.38391849352, 2329517.0189627665, 3731263.8920904235, 3998843.6652210066, 3390429.6004724437, 2624491.8411459709, 4057663.9103750456, 13.976, 0.611, 1.753, 1.285, 0.574, 0.827, 1.823, 1.434, 0.791, 1360000000.0
5250.0, 7.0, 0.174, 13.467, -0.22, 2652597.744088599, 4603206.3660384323, 5257657.3943254603, 4814400.7136139637, 3679441.1487664888, 1600859.530325653, 805003.93784043472, 323907.52883157704, 3879948.142851436, 5032873.3170707058, 4951017.4745120453, 4049624.5857593752, 3054958.116526321, 5188431.7195297368, 13.671, 0.548, 1.485, 1.137, 0.485, 0.709, 1.528, 1.194, 0.673, 1147000000.0
5500.0, 7.0, 0.179, 13.23, -0.184, 4154967.3291954454, 6245348.2810918391, 6577918.6770168943, 5794800.0083259391, 4280338.1330737723, 1788337.3338959897, 885307.66042346577, 351331.63765621692, 6083060.5361404717, 6587372.4049031306, 6014377.4004070181, 4758948.2454201728, 3508338.4061218845, 6485333.6344230445, 13.398, 0.495, 1.251, 1.017, 0.405, 0.605, 1.28, 0.993, 0.576, 969600000.0
6000.0, 7.0, 0.188, 12.802, -0.15, 8242572.8636967856, 10267195.797304479, 9575989.9520999361, 7901938.2907638401, 5492540.3992104642, 2145579.5680812025, 1030360.9807910686, 398118.5757996653, 12045291.655100012, 10285073.458676247, 8323114.288801278, 6225957.6683797138, 4411605.3981226441, 9423831.3375159726, 12.939, 0.41, 0.952, 0.842, 0.268, 0.434, 0.952, 0.739, 0.43, 776200000.0
6500.0, 7.0, 0.192, 12.428, -0.147, 13718903.950986687, 15484902.127436768, 13269064.411160275, 10389394.906454826, 6871157.1363336891, 2523488.0088608745, 1171240.3464655634, 443474.91826405359, 19992814.69354599, 15005968.084918292, 11085173.088205962, 7918862.1707373317, 5423170.7686219485, 13046202.802180853, 12.563, 0.347, 0.794, 0.724, 0.157, 0.301, 0.762, 0.604, 0.326, 632900000.0
7000.0, 7.0, 0.197, 12.083, -0.161, 20330797.65764242, 21794327.22861414, 17558010.516134094, 13177264.30310368, 8353430.8733096216, 2894917.8753615455, 1297421.3101276131, 483174.56561923062, 29546697.319939755, 20639492.817204639, 14189839.436909635, 9752091.9301340207, 6490651.3686184641, 17247220.982187498, 12.232, 0.297, 0.708, 0.639, 0.064, 0.193, 0.647, 0.533, 0.248, 518200000.0
7500.0, 7.0, 0.201, 11.761, -0.182, 28120600.256358162, 29540213.921495531, 22685349.446129322, 16409502.924375355, 10007717.82969813, 3287807.7638499523, 1422824.0441617595, 523569.37268104643, 40717313.138033308, 27514979.256250903, 17817536.208239354, 11834991.63591666, 7662287.6411580788, 22263287.598897755, 11.933, 0.255, 0.67, 0.575, -0.018, 0.1, 0.583, 0.506, 0.185, 425300000.0
8000.0, 7.0, 0.205, 11.459, -0.206, 36852485.430604197, 38784288.82937336, 28733443.081630331, 20069549.406742558, 11818905.172962425, 3694439.9599924362, 1546654.7939607615, 562880.79348263273, 53164447.916839592, 35728220.505773693, 21973024.825821254, 14132212.258939464, 8924844.2873103973, 28172896.057370622, 11.656, 0.217, 0.667, 0.529, -0.095, 0.014, 0.556, 0.512, 0.134, 346400000.0
8500.0, 7.0, 0.209, 11.174, -0.228, 46480881.751654901, 49780976.028205596, 35875275.49881994, 24240702.239366975, 13784303.384605704, 4111082.4604251422, 1668018.8990316442, 602038.13946910528, 66746559.298163064, 45479843.443948708, 26711447.386439592, 16680832.700428383, 10266164.587722577, 35175401.875313431, 11.394, 0.183, 0.688, 0.496, -0.169, -0.065, 0.557, 0.542, 0.092, 283600000.0
9000.0, 7.0, 0.213, 10.906, -0.25, 56943091.373278096, 62636876.10819608, 44193859.182239249, 28914246.530704018, 15876380.753923954, 4538610.0519264955, 1784709.969539084, 640605.53625283693, 81469596.610892802, 56962054.33248245, 32037904.61255059, 19461862.922246635, 11672796.259587986, 43291810.681682512, 11.148, 0.153, 0.724, 0.472, -0.242, -0.14, 0.573, 0.584, 0.059, 231800000.0
9500.0, 7.0, 0.217, 10.652, -0.275, 68385009.308978528, 77330347.111206636, 53565084.840374999, 33965010.188581571, 18041447.354410455, 4961839.8216142189, 1897962.0274667258, 678126.25176631252, 97390239.880070195, 70065707.7542371, 37842861.963114448, 22361672.305755079, 13094676.533037391, 52471758.632695042, 10.919, 0.125, 0.762, 0.453, -0.312, -0.211, 0.593, 0.628, 0.03, 187800000.0
10000.0, 7.0, 0.22, 10.411, -0.314, 80723124.477870211, 93494704.349753708, 63638341.106462054, 39180394.294281766, 20188703.433058705, 5371304.7471405016, 2005970.6400425257, 716057.02567776444, 114749945.66404484, 84322323.755956829, 43895603.734007783, 25277919.818798378, 14478775.289014328, 62282017.640247107, 10.718, 0.098, 0.794, 0.435, -0.378, -0.277, 0.606, 0.663, 0.003, 152400000.0
10500.0, 7.0, 0.223, 10.185, -0.379, 93049872.241651282, 109170382.10956942, 72884749.909008309, 43771015.249876812, 21979927.024017882, 5709493.8704351261, 2095281.5558837675, 747249.14708019327, 131907748.13491139, 98007742.112912372, 49265040.528296106, 27749754.781518836, 15633263.415689576, 71331357.80431141, 10.556, 0.073, 0.81, 0.415, -0.434, -0.336, 0.604, 0.681, -0.023, 123900000.0
11000.0, 7.0, 0.226, 9.969, -0.473, 103970996.17247522, 122659518.15007128, 80395750.145365417, 47356875.828905292, 23325054.656478111, 5953797.165036859, 2164904.8528389367, 772790.63753712096, 147253874.36519405, 109611673.39810517, 53497719.375044227, 29611170.408348083, 16498561.104787445, 78682276.151382864, 10.435, 0.05, 0.819, 0.395, -0.477, -0.386, 0.592, 0.688, -0.049, 99310000.0
11500.0, 7.0, 0.229, 9.763, -0.587, 113758841.82882389, 134206704.15513197, 86358690.567184299, 50125186.408591144, 24349812.808792584, 6147053.482953432, 2224906.5304806326, 794209.00826007023, 161116376.86728585, 119269600.56775743, 56781678.333797418, 31026195.907927651, 17175881.153354291, 84440320.235069782, 10.344, 0.028, 0.816, 0.375, -0.507, -0.426, 0.571, 0.684, -0.074, 79900000.0
12000.0, 7.0, 0.231, 9.566, -0.693, 126534415.80380312, 147637850.4968898, 93181468.631389305, 53441606.282891914, 25651875.849135317, 6404577.6313267555, 2305341.5256451056, 822163.72493206593, 179210391.87445235, 130362676.13785686, 60706015.374457829, 32805905.751216453, 18027791.592463005, 90943858.067041591, 10.254, 0.011, 0.797, 0.349, -0.532, -0.459, 0.538, 0.666, -0.1, 65890000.0
12500.0, 7.0, 0.234, 9.376, -0.793, 141320376.83215854, 161284947.07295117, 99844851.078650519, 56842821.346934155, 27009419.599852853, 6657123.543191269, 2385236.2209093412, 848309.70130596193, 200151713.27937824, 141497702.97804981, 64688614.576560192, 34637628.930145308, 18929478.580004554, 97447229.568164572, 10.165, -0.001, 0.761, 0.318, -0.551, -0.484, 0.494, 0.633, -0.124, 55450000.0
13000.0, 7.0, 0.237, 9.194, -0.891, 157714745.04083318, 175412826.84274283, 106510686.76388697, 60303585.787829079, 28417296.799716752, 6920765.4047812279, 2466033.1313825119, 875431.04763844423, 223371017.94480762, 152762550.66330606, 68690291.824293584, 36510322.298878461, 19861231.005923938, 103857295.22779453, 10.082, -0.011, 0.718, 0.287, -0.566, -0.504, 0.444, 0.593, -0.147, 47020000.0
13500.0, 7.0, 0.239, 9.018, -0.988, 176125704.4938961, 190375822.41986784, 113590923.4012803, 64016744.101211734, 29945613.039176822, 7212811.3452339377, 2560644.87480111, 907344.87412022264, 249446415.98895693, 164576319.6678772, 73054303.829206422, 38544827.979373015, 20871641.559752524, 110659181.36578794, 10.004, -0.019, 0.673, 0.258, -0.578, -0.52, 0.393, 0.551, -0.167, 39950000.0
14000.0, 7.0, 0.242, 8.848, -1.083, 194986829.75473231, 204830359.60538179, 120206005.33261535, 67433564.535380393, 31370088.451958597, 7479750.4422850367, 2645646.938387495, 934877.96813282417, 276159382.79498869, 175934042.26441032, 77095377.88221176, 40452805.538376525, 21824240.69492086, 116995723.66140889, 9.93, -0.026, 0.628, 0.232, -0.588, -0.534, 0.344, 0.508, -0.185, 34640000.0
14500.0, 7.0, 0.244, 8.684, -1.175, 215789752.98665386, 220505723.75301966, 127394800.96643262, 71269162.726229608, 32941341.61601169, 7782383.8514363784, 2742568.1411862085, 967342.93629575893, 305904131.8523922, 188180847.8039743, 81555617.64498122, 42518133.030836329, 22875188.546671811, 123878382.95868409, 9.859, -0.033, 0.583, 0.208, -0.598, -0.546, 0.296, 0.466, -0.2, 29990000.0
15000.0, 7.0, 0.247, 8.525, -1.265, 236986545.81163964, 235132542.63589883, 134104878.71498464, 74747131.325252846, 34390156.800067559, 8050178.6958135925, 2829113.0358830029, 996032.10631247784, 335952762.13922238, 199741493.98132271, 85693277.625399083, 44469992.837441295, 23837327.071512617, 130403245.62742592, 9.79, -0.038, 0.54, 0.187, -0.606, -0.557, 0.25, 0.426, -0.214, 26200000.0
15500.0, 7.0, 0.25, 8.372, -1.352, 258869351.38349578, 250074658.70700055, 140929373.8284106, 78334211.163911626, 35874933.157091759, 8320749.8419813355, 2916132.4418329475, 1023835.7319195356, 367312037.07373971, 211263873.60179567, 89888410.071042851, 46432707.060431384, 24820727.125886332, 136913207.63882047, 9.724, -0.043, 0.499, 0.169, -0.614, -0.567, 0.206, 0.387, -0.226, 23060000.0
16000.0, 7.0, 0.252, 8.223, -1.436, 283152306.36544234, 266323293.34840065, 148299945.07592785, 82203619.865108371, 37474044.52358532, 8627837.0325931963, 3015412.3715691832, 1056743.9017111664, 401397467.96077198, 223957033.55385235, 94415471.581166103, 48591854.256294824, 25903232.754962545, 144073734.39214829, 9.66, -0.048, 0.46, 0.152, -0.621, -0.576, 0.164, 0.349, -0.237, 20340000.0
16500.0, 7.0, 0.254, 8.079, -1.517, 308025681.84872264, 282862891.68575537, 155922149.90573284, 86190175.780062795, 39110862.426712416, 8930355.7020405754, 3112529.9313482791, 1088771.0745774114, 437463126.78408092, 236772647.63120377, 99085473.89826946, 50761014.839255132, 26984898.701311976, 151339270.91354045, 9.598, -0.052, 0.422, 0.136, -0.629, -0.584, 0.125, 0.314, -0.247, 18050000.0
17000.0, 7.0, 0.257, 7.939, -1.597, 332879860.58321387, 298453427.03685784, 162857741.46316063, 89858333.44893077, 40588031.232952751, 9199608.6043788549, 3200472.7202221872, 1116444.574947367, 472761439.17668432, 248674998.39951789, 103302441.0602906, 52775321.716022193, 27952546.936642356, 158071010.8894825, 9.538, -0.056, 0.387, 0.122, -0.635, -0.593, 0.088, 0.28, -0.256, 16000000.0
20000.0, 7.0, 0.27, 7.18, -2.027, 508226001.16700351, 403502220.7457428, 209883243.36236477, 114216203.13064629, 50555376.036754265, 11013838.65121966, 3782539.6480806023, 1306190.5183597791, 723121718.06598341, 329762664.05879265, 131910675.18773042, 66099815.702400967, 34529536.169120774, 203339424.40295973, 9.211, -0.076, 0.209, 0.051, -0.671, -0.634, -0.1, 0.111, -0.301, 7439000.0
25000.0, 7.0, 0.288, 6.141, -2.605, 891308722.17435169, 615201244.98956966, 300849326.23408949, 160878865.60738468, 69332781.156470552, 14345311.605695531, 4841219.4043239057, 1647319.3631032186, 1269353782.8964224, 489522614.12219173, 186831981.4269973, 91321182.195407048, 46834082.967339329, 290932920.27116001, 8.752, -0.102, 0.001, -0.035, -0.718, -0.688, -0.32, -0.087, -0.357, 2546000.0
30000.0, 7.0, 0.304, 5.291, -3.024, 1467395086.7994955, 910198488.2094636, 423904422.37090677, 223572250.99209654, 94331670.561242804, 18759829.652836353, 6232663.3481082898, 2093614.4515683642, 2089784895.057055, 709074167.16503072, 260597427.26139045, 125051938.72747225, 63194739.088110954, 409177524.35664403, 8.323, -0.121, -0.159, -0.104, -0.754, -0.727, -0.49, -0.24, -0.398, 1096000.0
35000.0, 7.0, 0.32, 4.566, -3.388, 2151149856.5788941, 1244112676.228075, 561554035.6028378, 294809520.72288722, 123361923.06977561, 24018865.807429269, 7957877.962642449, 2675594.6120803324, 3066374474.5959015, 955906178.83341753, 344582905.90295607, 163837772.37524211, 82338799.445502058, 541047476.38803577, 7.964, -0.129, -0.266, -0.151, -0.767, -0.743, -0.601, -0.345, -0.42, 575700.0
40000.0, 7.0, 0.338, 3.925, -3.775, 2699628124.5670767, 1513188364.4644203, 671158091.91214311, 351701955.2792266, 146492168.87378386, 28286927.269607261, 9354714.8268438224, 3148136.7617563456, 3848207388.6004496, 1154113568.423063, 411080624.07449514, 194736478.61933279, 97597301.17775476, 646649064.67398071, 7.711, -0.134, -0.317, -0.175, -0.774, -0.752, -0.654, -0.394, -0.433, 316600.0
45000.0, 7.0, 0.353, 3.368, -4.148, 3156791793.0187831, 1737140669.7074466, 762020799.37250853, 398581170.00337863, 165560375.92206666, 31822021.784150422, 10523799.073934274, 3541568.0062122885, 4504021593.7547007, 1318835235.595226, 466303850.94020909, 220287222.61564478, 110199545.49853067, 733517785.57609177, 7.527, -0.137, -0.347, -0.19, -0.779, -0.758, -0.686, -0.423, -0.441, 185700.0
50000.0, 7.0, 0.366, 2.869, -4.494, 3577169826.6449227, 1941460719.1178648, 846175497.80088854, 441784421.74080837, 183168177.31910002, 35109236.781162687, 11600218.448994232, 3907411.9975817683, 5103805128.7915993, 1469887720.339772, 517323994.20312822, 243715374.69924593, 121807329.91787085, 813774859.22138333, 7.375, -0.14, -0.369, -0.201, -0.782, -0.762, -0.709, -0.444, -0.447, 115600.0
55000.0, 7.0, 0.379, 2.417, -4.814, 3966262321.2898641, 2132899947.1313159, 922788813.17672622, 481340354.05768883, 199384732.16533077, 38112133.768817179, 12592386.443238663, 4241613.3870964153, 5653741650.9404783, 1608888832.4309049, 564162866.7802422, 265536852.30635464, 132591382.44924961, 888272350.77200699, 7.242, -0.141, -0.385, -0.21, -0.784, -0.766, -0.726, -0.459, -0.451, 77540.0
60000.0, 7.0, 0.394, 1.999, -5.108, 4332358852.7178087, 2310539894.667551, 995050928.15863192, 518555519.47286332, 214404989.31863627, 40945506.925981432, 13528543.152525388, 4552752.7904173974, 6175596999.9648676, 1739678616.5571704, 607781512.57076275, 285803663.20504117, 142579893.80150598, 957831536.82863462, 7.118, -0.143, -0.397, -0.217, -0.787, -0.768, -0.739, -0.471, -0.455, 55760.0
65000.0, 7.0, 0.411, 1.605, -5.38, 4694386274.27285, 2487527390.7560263, 1067332439.3129129, 556223919.65641284, 229767864.23220199, 43758321.240161344, 14457907.145947529, 4869994.4824656788, 6691652002.4395113, 1871213858.5369141, 651931379.61479998, 306000538.5907957, 152655581.1294086, 1027409393.5533346, 6.996, -0.144, -0.408, -0.223, -0.788, -0.771, -0.751, -0.482, -0.458, 47090.0
70000.0, 7.0, 0.43, 1.233, -5.632, 5057689789.7664108, 2662816490.7414117, 1139391762.7301993, 592683760.10882151, 244603492.47556281, 46540818.680354655, 15377254.334870977, 5174898.4937061202, 7202888861.7795553, 2001229018.0203795, 694664734.37839329, 326058523.19214696, 162512231.26835653, 1095763672.8119383, 6.877, -0.145, -0.417, -0.228, -0.79, -0.773, -0.76, -0.49, -0.461, 44100.0
75000.0, 7.0, 0.452, 0.879, -5.867, 5408566942.7526236, 2837077886.1864533, 1209492267.4151132, 629148330.11995292, 259413560.44463855, 49313296.956503056, 16278291.388837107, 5478123.9715320962, 7709686782.9447699, 2128270436.4294333, 737403632.49895906, 345800468.98981249, 172351899.40445653, 1163179981.224993, 6.758, -0.146, -0.425, -0.232, -0.792, -0.775, -0.768, -0.498, -0.464, 34580.0
80000.0, 7.0, 0.472, 0.552, -6.086, 5758092610.5122623, 3009315311.2490435, 1279379926.4607584, 664889515.05420518, 273898157.37962496, 52018817.492512867, 17155574.038647711, 5773355.3934878614, 8207921056.3759832, 2253321956.5243568, 780012762.82208753, 365108559.1477108, 181975327.68466604, 1230391594.0038857, 6.65, -0.147, -0.431, -0.236, -0.793, -0.777, -0.776, -0.504, -0.466, 28080.0
85000.0, 7.0, 0.489, 0.251, -6.292, 6105367142.5487165, 3176148754.2173591, 1347822406.3074813, 699813995.96546614, 288019737.41231823, 54650433.971189238, 18023469.418002635, 6065427.7227549488, 8694934409.9986935, 2378243881.0291772, 820984293.02210665, 384286522.7277993, 191357570.99166596, 1296213364.4838626, 6.555, -0.148, -0.437, -0.239, -0.795, -0.778, -0.782, -0.51, -0.468, 26600.0
90000.0, 7.0, 0.506, -0.034, -6.486, 6451640022.6167011, 3347026698.1651163, 1417721789.1053603, 735429363.92383254, 302677816.53955811, 57326041.963770039, 18888468.066430882, 6356525.2168412842, 9196543989.7783432, 2503887028.6341906, 862766334.89693797, 403472088.09282076, 200911127.95820311, 1362181059.0352623, 6.464, -0.149, -0.443, -0.243, -0.796, -0.78, -0.788, -0.514, -0.47, 29450.0
100000.0, 7.0, 0.543, -0.569, -6.841, 7155184135.83006, 3691559424.7165241, 1556473394.0902183, 807405407.02451658, 331689160.88086694, 62705068.195317045, 20660813.78789689, 6952971.6958165485, 10190027118.751467, 2756547100.438468, 947204773.1108247, 442551873.0299297, 220168244.26039618, 1496874963.2309017, 6.285, -0.15, -0.451, -0.248, -0.798, -0.783, -0.797, -0.523, -0.473, 31680.0
110000.0, 7.0, 0.576, -1.046, -7.162, 7852323092.1448269, 4032619167.2787609, 1695582976.1159117, 878757408.90195525, 360336806.94086266, 67995471.660136148, 22383333.714062989, 7525715.6954260124, 11182854799.427418, 3008449762.7427988, 1030911119.5897133, 481217629.40581745, 238963750.2060729, 1629156744.1770387, 6.129, -0.152, -0.459, -0.252, -0.801, -0.786, -0.805, -0.53, -0.476, 18630.0
120000.0, 7.0, 0.582, -1.437, -7.454, 8560470984.4624996, 4384163164.1420088, 1836616773.41939, 950973682.67492115, 389590290.38339657, 73380301.097783729, 24133719.928560067, 8106759.8216856075, 12202594643.508951, 3264692356.9876628, 1116659391.3794985, 520284668.02890438, 258363717.05754814, 1766291460.9525654, 6.03, -0.153, -0.465, -0.256, -0.803, -0.788, -0.812, -0.536, -0.478, 8709.0
1500.0, 7.5, 0.317, 19.506, 1.071, 1380.2615246147182, 22087.696756948233, 115207.90221092285, 76918.750512321654, 6811.9562026463573, 1834.1853142998352, 688.15772723680084, 103.63609223019058, 1665.3898259147768, 52979.271837431501, 109593.41126514917, 9291.9047774171431, 9096.9382453194939, 118939.49543341229, 18.369, 1.708, 5.349, 3.724, -2.565, 0.229, 6.213, 4.856, 2.807, 15810000000.0
1750.0, 7.5, 0.317, 18.836, 0.87, 2688.8178464501325, 35493.631102778963, 177289.19528044999, 144687.90249746747, 22639.761477746033, 5768.2385394468465, 1902.3393476851886, 317.32992481943796, 3350.5484871410022, 80929.337449028608, 199610.98845237002, 29519.211354323172, 25615.052274357928, 178371.75764379228, 17.929, 1.663, 4.984, 3.567, -1.58, 0.873, 5.811, 4.497, 2.677, 13920000000.0
2000.0, 7.5, 0.317, 18.256, 0.646, 4812.3962755280081, 53622.916507976624, 246083.3717678781, 237045.77597409362, 61499.537115299681, 14569.451828649908, 4374.0927814814413, 836.20166668187426, 6119.499549769138, 115267.26403314354, 308876.19968874211, 78073.698020248645, 61446.230618134854, 244188.9974383369, 17.588, 1.589, 4.696, 3.378, -0.759, 1.38, 5.454, 4.208, 2.522, 12340000000.0
2250.0, 7.5, 0.317, 17.744, 0.42, 8030.8475547573644, 76868.858387393848, 320244.93432641693, 350939.47401775129, 139467.1245629465, 31669.646216892779, 8816.3331097783903, 1915.6273493920025, 10392.401266637949, 156352.91586869469, 423237.79706096638, 171121.56779747322, 127789.52225154437, 316319.59199704108, 17.307, 1.508, 4.428, 3.198, -0.103, 1.714, 5.124, 3.949, 2.372, 11020000000.0
2500.0, 7.5, 0.317, 17.285, 0.196, 12530.29749060285, 104749.13159841423, 397632.86170117679, 477784.68076886522, 267468.01031329791, 60791.549322266554, 16117.14046357231, 3943.7650037632097, 16486.023218910472, 202724.38189504104, 532334.2940879002, 312827.37507724611, 232324.62590317946, 392397.37351551978, 17.073, 1.432, 4.188, 3.034, 0.405, 1.884, 4.828, 3.72, 2.237, 10050000000.0
2750.0, 7.5, 0.317, 16.871, 0.003, 19123.235881475775, 141172.60583786303, 487396.3457568204, 622346.45609444461, 448819.63375435997, 106916.12544264809, 27649.545121843676, 7425.2491174352463, 25486.834988459923, 260678.9631563118, 647119.43798964866, 499004.83143176563, 380973.91994148976, 481422.17629429087, 16.851, 1.357, 3.968, 2.878, 0.77, 1.931, 4.553, 3.512, 2.108, 8878000000.0
3000.0, 7.5, 0.317, 16.492, -0.164, 28758.178962730362, 188343.41089670893, 592491.69712947693, 777736.03349446843, 662021.123589569, 176458.75545768681, 45591.931439215499, 13192.011730986989, 38789.654126490539, 332128.37829354417, 770166.18270803965, 705512.56127551489, 564020.96400721907, 585229.34107242257, 16.639, 1.283, 3.757, 2.726, 0.996, 1.897, 4.289, 3.313, 1.981, 7765000000.0
3250.0, 7.5, 0.318, 16.144, -0.301, 43111.538763976816, 250947.3266303984, 717322.42992066126, 939862.58923247585, 873985.02060771361, 276997.18408429669, 74254.047773521859, 22768.958790374902, 58796.036305989233, 422608.40202824358, 907019.42359036044, 906018.13939096639, 757752.51895011461, 709836.34782592487, 16.426, 1.208, 3.55, 2.573, 1.095, 1.815, 4.027, 3.117, 1.853, 6749000000.0
3500.0, 7.5, 0.318, 15.821, -0.406, 65674.008410117967, 338830.55991704203, 876828.00236039155, 1122701.6555630392, 1076227.262608438, 413119.17576878984, 119102.29583973906, 38525.046453762901, 90479.05362676295, 543423.13949638989, 1074525.1563294481, 1103409.9420841194, 949570.88191196392, 867677.29671556794, 16.208, 1.131, 3.339, 2.416, 1.104, 1.705, 3.761, 2.919, 1.722, 5702000000.0
